,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,4h6O1T1GXaOj574en1y5Mk,0.043,0.653,0.605,6.05e-06,1,0.143,-10.02,0,0.0807,164.819,4,0.725
1,7Lk0g8PyQtw4b2gcjyGfRX,0.0564,0.542,0.804,0.00857,1,0.927,-10.601,0,0.0489,138.457,4,0.662
2,5ClQchbuNB3sLZ627zvqeN,0.0556,0.195,0.888,0.0766,11,0.994,-12.302,0,0.101,111.201,4,0.252
3,4QGwPf8fEs72KTSXnPfPHl,0.0458,0.467,0.435,2.26e-05,9,0.248,-10.535,0,0.0358,129.415,4,0.419
4,3L4iBUGb62YwuxQmLUKKA1,0.0842,0.659,0.817,0.0188,9,0.158,-8.617,1,0.0294,111.756,4,0.829
5,1oUZzUNJ6voEqlfB7YqJFi,0.094,0.697,0.93,0.00495,9,0.0951,-7.65,1,0.0635,74.994,4,0.879
6,4l9hurikQqZkdnz4dGUXyZ,0.783,0.694,0.611,0,1,0.156,-7.719,0,0.0602,138.994,4,0.597
7,4OaTSHT0NYViNOgjpIAXpv,0.00288,0.481,0.861,0.485,1,0.912,-9.719,1,0.0379,103.154,4,0.833
8,2iLKL21puPN5tMOAvANm37,0.323,0.635,0.629,2.15e-06,5,0.171,-5.896,1,0.0391,175.949,4,0.685
9,0S3DtjjlGRSpM6MuTt8nfW,0.00459,0.57,0.635,0.176,10,0.0901,-10.231,1,0.0482,108.431,4,0.196
10,1L1hkRW8Hlf8mMgCdH1iz8,0.0771,0.298,0.637,0.832,9,0.664,-7.816,1,0.0388,152.97,3,0.217
11,62kf9UCKhpK2pp862F6k59,0.00086,0.468,0.866,0.0013,3,0.321,-7.456,0,0.051,94.945,4,0.653
12,0mPAmCEHLgv0cV6xar6Jj5,0.906,0.567,0.245,0.621,5,0.227,-9.626,0,0.0381,116.033,4,0.42
13,5le0k7yvbMCHH2Xa1tEpAL,0.601,0.49,0.637,0.000334,4,0.137,-4.637,0,0.0468,137.921,3,0.411
14,6rhVKeUhQTGLIRmQOfc9Wo,0.0326,0.668,0.815,0.00102,9,0.0498,-8.998,0,0.0833,117.809,4,0.785
15,059LGQd42y87hQMHQyJGSU,0.0172,0.206,0.7,0.00582,4,0.228,-9.682,0,0.0469,172.338,3,0.317
16,6RHHbAbyIcPpvS1dP3KUGq,0.269,0.45,0.356,0.515,10,0.0944,-13.692,0,0.0337,179.937,4,0.0839
17,14WT6h8pCQtGl5hGfIMS5b,0.281,0.619,0.824,0.000395,9,0.0971,-4.614,0,0.0447,130.017,4,0.804
18,0LKCISnNlsdqoVrChYLb2W,0.000598,0.486,0.872,0.000129,1,0.45,-5.865,0,0.0798,154.88,4,0.645
19,3Y8eYlyRskDauaOGi7NVZK,0.415,0.587,0.466,0.536,0,0.118,-7.345,1,0.0307,76.463,4,0.098
20,1T94tcUfe2X74nriMCAWQa,0.00151,0.431,0.666,0.00213,7,0.0527,-11.141,1,0.0337,134.777,4,0.619
