,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,6DKILAX03B9oLWDaLkw1Vp,0.0284,0.835,0.469,0.0445,8,0.0731,-10.127,0,0.0666,120.998,4,0.949
1,1O6q3jz8Br1Wh3kgyS6ebe,0.0122,0.668,0.928,0.876,2,0.116,-5.993,0,0.063,115.009,4,0.396
2,245Jhr8D5sZgAKdyfyTvtb,0.0397,0.583,0.945,0.299,0,0.127,-6.851,0,0.0373,119.963,4,0.0994
3,1o72iQw5tbsUbT3feRQfia,0.0329,0.798,0.752,0.0382,9,0.0336,-5.344,0,0.0393,118.03,4,0.926
4,3No0KTFMlTRBZcYtNRDEkr,0.117,0.748,0.588,0.682,1,0.336,-7.002,0,0.0295,123.012,4,0.594
5,3XTCqywF4MEf0Wv7uREhLY,0.00316,0.664,0.617,0.921,7,0.0673,-10.996,1,0.0431,114.006,3,0.308
6,3VaDE3JJiRBvEQL0TD1MEU,0.000903,0.653,0.867,0.803,4,0.0669,-9.086,0,0.0354,122.023,4,0.153
7,3GE3H2twMaxwCql9quIhS3,0.000939,0.697,0.931,0.787,11,0.278,-6.425,0,0.0349,121.998,4,0.503
8,50Cf2eYv8zT3v2HAkwhIiL,0.2,0.737,0.526,2.78e-06,7,0.0884,-10.101,0,0.0411,124.075,4,0.554
9,0ByBQHgzPVLFYEr9Dyfaxa,0.472,0.629,0.704,0.939,0,0.0724,-7.187,0,0.03,123.031,4,0.189
10,68vkz2ZQN7GVlk7jTEaSEC,0.807,0.597,0.381,0.403,5,0.173,-12.339,0,0.0285,120.052,4,0.0718
11,5rSajAqVE8fJOYGkGy3Esn,0.0278,0.587,0.862,0.268,7,0.152,-7.484,0,0.0394,122.016,4,0.0336
12,2WQUdOtqdAZm3qf5esD6x6,0.263,0.661,0.786,2.3e-05,4,0.142,-3.582,0,0.0456,107.974,4,0.25
13,58uUDYcy9U1dqS84ykFTFD,0.000895,0.595,0.799,0,3,0.148,-5.714,0,0.0631,119.931,4,0.666
14,7y3c1oJMY1CwwtOZ84Qovu,0.0121,0.687,0.788,0,6,0.358,-5.142,0,0.0352,123.02,4,0.669
15,0COKEqThhdTMMO5yYzHXuN,0.00483,0.648,0.862,2.35e-05,3,0.0937,-4.7,0,0.0431,120.03,4,0.6
16,46XBrXzTAYXdRMeVxVeA6G,0.00381,0.735,0.689,0.00146,7,0.409,-5.41,0,0.0513,116.94,4,0.71
17,5v3E4Ej5kz0E3X8it153kr,0.0364,0.613,0.867,0,9,0.318,-2.089,0,0.0817,113.971,4,0.66
18,7yDgeEC1EKU5klYxQPLCMb,0.159,0.473,0.687,0,7,0.321,-5.543,1,0.0736,149.885,4,0.261
19,7f0SiAYG8XjOoQyfGvgbLA,0.0125,0.755,0.893,5.81e-06,3,0.12,-4.818,0,0.0346,125.033,4,0.894
20,0J0gbOwQZYhtbstwb7vD3e,0.00309,0.667,0.806,0.0605,1,0.16,-7.462,0,0.0346,125.0,4,0.589
21,3fivmNylnmo2imkmqq5XZZ,0.022,0.535,0.969,0.788,0,0.545,-5.296,1,0.0456,123.016,4,0.936
22,6Eg3kfhsivjslQcFrdasJj,0.0657,0.779,0.676,0.823,10,0.183,-12.958,0,0.0444,113.023,4,0.596
23,1iLizzooWyhDEF3OgiVEoS,0.143,0.717,0.712,0.00126,5,0.0641,-6.156,1,0.0573,116.025,4,0.457
24,4LRPiXqCikLlN15c3yImP7,0.342,0.52,0.731,0.00101,6,0.311,-5.338,0,0.0557,173.93,4,0.662
25,2YmIurdzgEU9J1tOhQJKQn,0.195,0.685,0.927,0.000527,1,0.303,-5.743,0,0.0476,110.016,4,0.593
26,2BfJX65Te5q84Pku7osGRH,0.118,0.699,0.784,0,0,0.0529,-5.701,1,0.0538,121.98,4,0.447
27,4la6Uv5GD8cWTV35oQ81jy,0.016,0.731,0.831,0.000333,4,0.322,-4.469,0,0.375,126.485,4,0.799
28,25qzRUhEyf4o2Nw4iz7xMV,0.0102,0.846,0.398,3.64e-06,11,0.109,-7.136,0,0.0876,111.025,4,0.495
29,6UelLqGlWMcVH1E5c4H7lY,0.122,0.548,0.816,0,0,0.335,-4.209,1,0.0465,95.39,4,0.557
30,5lWSa1rmuSL6OBPOnkAqoa,0.463,0.69,0.752,0.00102,6,0.595,-11.47,0,0.0455,126.005,4,0.97
31,6pfGxlp0yBwaydQft6qvCr,0.00424,0.731,0.684,0.539,9,0.0514,-6.601,1,0.0311,121.014,4,0.27
32,43DFMjVuW7gYyh5Cpz94Js,0.0998,0.563,0.932,0.00316,9,0.375,-3.509,0,0.0536,125.982,4,0.329
33,72f2k9lWpfT95o7KaWkj7Z,0.0762,0.613,0.783,0.000445,10,0.101,-4.103,1,0.145,125.996,4,0.335
34,0vqB6DhTh9LVtFMvn93eT8,0.115,0.712,0.816,0,6,0.927,-5.165,1,0.0585,141.92,4,0.797
35,7qDJ4gOY29ykTJiG6RQmEx,0.0271,0.981,0.721,0.00023,9,0.257,-7.524,1,0.0627,117.984,4,0.801
36,4eJ4jBDqGwA9Z9kesunDQE,0.000323,0.757,0.483,0.81,1,0.0913,-11.668,1,0.0589,121.986,4,0.186
37,3YgNxDXPnYkPOVh1dfZFEX,0.0575,0.684,0.788,0.203,10,0.203,-6.69,1,0.0392,108.017,4,0.449
38,0xbn975qtAGaqnutIDSmoP,0.000938,0.69,0.915,0.000875,9,0.0618,-3.778,0,0.0414,126.046,4,0.882
39,4m3ljlctmzWajEZPgxXOBb,0.0127,0.68,0.853,0.000685,3,0.199,-5.671,0,0.0503,124.981,4,0.604
40,2kXcKyonAMXWjW0iWTnm2P,0.0236,0.817,0.817,0.000766,1,0.0813,-3.657,0,0.0533,123.027,4,0.795
41,4Xa7hywJW3Y1kuvhcUI4Ur,0.489,0.491,0.616,0.00117,5,0.0627,-7.746,0,0.0507,86.965,4,0.422
42,43UeqNdWGN4dBrmCnZoLla,0.0464,0.666,0.849,9.28e-05,4,0.215,-3.505,0,0.245,148.051,4,0.273
43,3VSQJhXdcJZOLyTLPbmxDr,0.509,0.609,0.651,0.837,6,0.107,-14.3,0,0.0419,122.014,4,0.195
44,09LvPT7j0Wn9UrYGXEe3TF,0.0827,0.748,0.664,0.428,11,0.0806,-8.153,1,0.0392,106.986,4,0.3
45,3T2Jz53hAdqMuJhEo3nYkF,0.0166,0.713,0.947,0.000794,2,0.174,-4.535,0,0.0409,114.507,4,0.878
46,32azKGnvgBj2VOjjciog5B,0.0308,0.685,0.499,0.0102,8,0.0661,-15.067,1,0.035,113.57,4,0.963
47,350MlI4iDtv6fYwM4PKSA4,0.13,0.74,0.656,0.0735,4,0.0703,-8.797,0,0.0467,121.011,4,0.871
48,5JMY7l5GE5ze1mdkyDptdh,0.162,0.671,0.467,0.00806,6,0.0992,-9.58,1,0.0311,116.029,4,0.644
49,4NexTaCZZ7Ehnf03A6SVjt,0.158,0.8,0.66,0.02,0,0.14,-4.903,1,0.158,117.923,4,0.634
50,6wbeP9vFnIh0qSefPptkh2,0.000598,0.614,0.844,0.185,8,0.0522,-4.011,0,0.0313,123.04,4,0.675
51,7m8oF5xWF5RnKQHuBpFYQ8,0.175,0.799,0.645,0.949,2,0.116,-6.069,0,0.0627,120.015,5,0.672
52,1AWObBqIxRl6GoGu5uCVkx,0.00173,0.659,0.766,3.17e-05,5,0.381,-5.863,1,0.0269,131.219,4,0.438
53,3ZvppWFCLdOXNgbp7mG82P,0.0656,0.648,0.706,0.000264,8,0.078,-8.104,0,0.0368,126.009,4,0.407
54,0AdpU8r6DXD7rNZ0YZnBOE,0.116,0.838,0.731,5.36e-06,7,0.0462,-8.49,1,0.0415,122.516,4,0.966
