,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,6vBqrLmURedwYNqnT2HsCp,0.0429,0.586,0.709,0.0204,6,0.368,-8.695,0,0.0313,111.562,4,0.662
1,1JY6MRKWYcwGFuoigKpIHY,0.0217,0.779,0.617,0,1,0.546,-9.738,1,0.211,134.327,4,0.54
2,2zCcNfUZsEPEPnmVmNrY2E,0.058,0.511,0.834,0,4,0.108,-4.676,1,0.0519,129.201,4,0.623
3,5blrvEILtS1wqPDUfhDToJ,0.00815,0.606,0.757,0,4,0.137,-4.477,1,0.0467,132.01,4,0.79
4,3gw9HJ8Eub67fiaQzna31W,0.023,0.5,0.547,0.0115,6,0.264,-9.536,0,0.0419,159.912,4,0.195
5,63LAR8TGAGvpfLLM8Z1weo,0.0278,0.668,0.778,1.24e-06,7,0.108,-4.302,0,0.0506,139.938,4,0.733
6,3Xu6bi8Rbykbc6sxJ5Q8hr,0.163,0.547,0.79,5.73e-06,9,0.376,-4.307,0,0.0358,113.94,4,0.602
7,18XAkyhmEZnMt51KnySO4W,0.0193,0.216,0.893,0.749,9,0.161,-7.576,1,0.0651,189.971,4,0.56
8,0YAJcefABZHD0D3KcYpSdR,0.0961,0.625,0.433,0,7,0.134,-9.552,1,0.139,84.809,4,0.315
9,3D6o82cynpYvwqyG8Qxxry,0.0547,0.69,0.85,0.00185,0,0.127,-5.474,1,0.0313,136.088,4,0.774
10,5BKv3d1KD7l7S70hdcU5ge,0.022,0.493,0.604,0.00251,9,0.125,-8.382,1,0.0333,116.749,4,0.305
11,6r8lD2OeMLqSHnZ8l1TXAj,0.0365,0.436,0.981,6.72e-06,1,0.056,-0.842,0,0.0631,174.96,4,0.881
12,2JKApe0I2Kwk7mOXZQKPTm,0.000649,0.469,0.835,0.00845,9,0.239,-4.281,0,0.0502,172.095,4,0.339
13,25ePlr7iGXY4jSyYdBlBna,0.0107,0.77,0.781,0.000137,11,0.108,-5.754,0,0.0336,112.047,4,0.629
14,1vDMGBzqLJWZC5UzePDURw,0.00464,0.321,0.955,0.00897,10,0.269,-2.749,0,0.146,167.467,4,0.331
15,722tgOgdIbNe3BEyLnejw4,0.0011,0.766,0.809,0,1,0.168,-6.123,1,0.279,130.127,4,0.325
16,6msLf9Vh1j7rXZCyDJbRS7,0.00861,0.632,0.639,0.000143,10,0.113,-5.223,0,0.028,99.5,4,0.886
17,3OPXCCWAZMw4t682d0aDCc,0.000121,0.572,0.893,0.000467,7,0.233,-5.409,1,0.0521,128.053,4,0.853
18,0UdPoxQquoZcBCR99cimsJ,0.00342,0.687,0.747,0.0194,9,0.117,-4.324,0,0.0797,130.025,4,0.579
19,0w49ocxYfF2WDPGu2mFGxc,0.715,0.422,0.304,7.27e-06,2,0.046,-10.078,0,0.0299,145.811,4,0.224
20,4Ujg2UI7ifFfVlUHB90fne,0.00699,0.745,0.594,0.0253,11,0.102,-4.892,0,0.0354,112.963,4,0.514
21,1dUXN7JW2gQRfs55VNfeX6,9.41e-05,0.451,0.888,5.7e-05,5,0.131,-3.678,1,0.0398,95.993,4,0.571
22,5tBYva4n5Vp5gwQVCKwLgv,0.667,0.458,0.377,0.0002,11,0.298,-13.704,0,0.0395,77.565,4,0.512
23,0SyXvJ6uRArVWHXUyi3FKO,0.0279,0.828,0.569,6.58e-06,11,0.143,-4.85,1,0.0622,153.989,4,0.672
24,2An9OpEJtd5uJUQB6BKf7b,0.0756,0.636,0.641,0,1,0.0829,-6.941,1,0.151,157.913,4,0.54
25,0IfvxWqJYZY6ZOOMnOhRct,0.493,0.646,0.712,0.00192,4,0.248,-4.54,0,0.0353,127.601,4,0.688
26,2YsPvDE0MjZ6TVsWrh4P87,0.904,0.59,0.279,0.0151,2,0.133,-9.24,1,0.0399,127.296,4,0.372
27,5kpnUpMNV9dPNCKY7JtW3Q,0.548,0.838,0.505,0.00127,1,0.211,-9.354,1,0.383,110.029,4,0.407
28,7bI5ARl8olGLX3pPWKxfvH,0.000115,0.346,0.887,7.35e-05,0,0.138,-7.187,0,0.0845,151.116,4,0.273
29,4m3w2o4k6dYqRaW1DFdrRF,0.152,0.745,0.827,0.0152,6,0.219,-3.176,0,0.139,124.966,4,0.567
30,42GcjriRK6srwHkfbkBqVl,0.395,0.397,0.69,0,2,0.101,-4.108,0,0.195,172.073,4,0.36
31,2Sxg6TUyogtKWcAaRIwMVk,0.00049,0.518,0.738,0.201,9,0.0668,-6.346,0,0.0878,144.363,5,0.279
32,2qhLamFqEI2Ne2kZd5B7wu,0.00598,0.668,0.804,0,9,0.145,-5.234,1,0.241,144.112,4,0.597
33,5ChwSSaoEOEQw9Ky1ZStBZ,0.186,0.677,0.452,1.76e-05,9,0.0861,-8.344,0,0.0657,119.968,4,0.68
34,7cyUppcNj7ojpzPlB0CPW9,0.00963,0.86,0.732,0.00115,7,0.243,-6.956,1,0.207,123.963,4,0.672
35,7tqG3RAo8h9pHxCJFn7bZb,0.108,0.523,0.882,1.07e-06,5,0.0684,-3.093,1,0.0364,119.947,4,0.388
36,4Lxt4Vo6ygFTYgs1w56H9G,0.00774,0.758,0.692,0,0,0.567,-5.819,1,0.0361,128.995,4,0.789
37,0wmaGiDKtKaRf7G8nBfNsQ,0.636,0.602,0.85,3.26e-05,11,0.663,-6.602,1,0.1,112.077,4,0.339
